acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id,site
2022-08-09T18:45:42.998557Z,0.0,99,100,0.0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-08-10T06:30:43Z,finalized,standard,100.7,2402,0,0,5845449,132.4,61.3,2022-08-10T15:57:46Z,5.1,76,100,20181017_182441_1018,scott_creek
2022-08-09T18:45:45.257917Z,0.0,96,100,0.0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-08-10T05:00:09Z,finalized,standard,100.5,2402,0,0,5845449,132.2,61.4,2022-08-10T15:57:49Z,5.1,74,100,20181018_180744_0f40,scott_creek
2022-08-05T18:30:35.972276Z,0.0,95,79,0.2,20,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-08-06T02:16:50Z,finalized,standard,101.6,2492,0,0,5836460,124.7,59.6,2022-08-06T09:58:46Z,3.0,65,80,20181021_180659_0f46,scott_creek
2022-08-04T18:41:54.991489Z,0.0,98,76,0.24,24,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-08-05T02:44:27Z,finalized,standard,108.2,227b,0,0,5834319,128.2,61.5,2022-08-05T06:46:15Z,1.0,59,76,20181021_182823_1018,scott_creek
2022-08-03T18:32:29.780519Z,0.0,98,99,0.01,1,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-08-04T03:12:34Z,finalized,standard,277.3,247a,0,0,5831869,123.9,59.8,2022-10-27T01:48:07Z,4.0,69,99,20181024_212736_0f06,scott_creek
2022-07-29T18:44:52.1618Z,0.0,96,97,0.0,0,True,4.0,0,PSB.SD,PSScene,3,3,planetscope,2022-07-31T01:23:51Z,finalized,standard,277.2,2254,0,0,5821149,126.1,62.7,2022-10-14T01:01:28Z,4.0,64,100,20181026_180619_0f3b,scott_creek
2022-07-28T18:11:06.742275Z,0.0,97,94,0.06,6,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-07-29T03:23:25Z,finalized,standard,101.0,2262,0,0,5818376,115.9,57.9,2022-07-29T09:58:54Z,5.0,74,94,20181031_180502_0f21,scott_creek
2022-07-27T18:45:52.004161Z,0.0,98,93,0.07,7,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-07-27T23:12:37Z,finalized,standard,100.9,2407,0,0,5815904,127.3,63.9,2022-07-28T04:48:51Z,4.9,70,93,20181103_182733_0f12,scott_creek
2022-07-23T18:29:44.043051Z,0.0,98,95,0.05,5,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-07-24T00:54:13Z,finalized,standard,102.9,247f,0,0,5806860,119.8,61.6,2022-07-24T09:58:40Z,3.0,65,95,20181104_182712_1001,scott_creek
2022-07-17T18:39:36.474565Z,0.0,98,84,0.16,16,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-07-18T01:32:56Z,finalized,standard,101.2,2416,0,0,5793486,121.8,64.4,2022-07-18T10:05:46Z,5.0,71,84,20181105_180440_0f2b,scott_creek
2022-07-16T18:32:03.823388Z,0.0,94,76,0.23,23,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-07-17T15:04:59Z,finalized,standard,273.9,247f,0,0,5790685,117.9,62.5,2022-07-17T18:45:14Z,2.0,75,77,20181105_182721_1012,scott_creek
2022-07-08T18:02:42.470681Z,0.0,98,87,0.12,12,True,3.6,0,PSB.SD,PSScene,0,3,planetscope,2022-07-09T05:20:50Z,finalized,standard,101.9,2212,1,0,5771434,108.4,58.3,2022-07-09T11:16:16Z,3.0,74,88,20181106_182738_0f25,scott_creek
2022-06-24T17:54:08.889928Z,0.0,100,98,0.02,2,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-06-25T08:48:14Z,finalized,standard,100.9,2459,0,0,5736874,105.7,58.1,2022-06-25T13:03:50Z,5.0,91,98,20181109_182711_1015,scott_creek
2022-06-20T18:00:59.036291Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-06-20T22:59:17Z,finalized,standard,276.8,2440,0,0,5726317,106.5,58.9,2022-06-21T05:02:47Z,2.0,99,100,20181110_180336_0f2a,scott_creek
2022-06-20T18:00:56.742051Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-06-20T22:59:17Z,finalized,standard,276.5,2440,0,0,5726317,106.7,58.8,2022-06-21T05:02:48Z,2.0,81,100,20181110_182711_1004,scott_creek
2022-06-19T18:32:47.481802Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-06-20T00:52:39Z,finalized,standard,277.1,247c,0,0,5724062,115.8,64.7,2022-06-20T09:24:36Z,5.0,71,100,20181111_182755_0f31,scott_creek
2022-06-19T18:45:46.78814Z,0.0,99,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-06-19T23:50:17Z,finalized,standard,277.1,2307,0,0,5723989,120.2,66.9,2022-06-20T10:02:41Z,5.0,99,100,20181112_180345_0f4d,scott_creek
2022-06-15T18:29:22.022177Z,0.0,97,89,0.11,11,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-06-17T04:51:26Z,finalized,standard,100.9,2499,0,0,5714528,115.9,64.8,2022-06-17T08:31:36Z,5.0,67,89,20181114_180345_0f3c,scott_creek
2022-06-14T18:34:12.490615Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-06-15T02:48:09Z,finalized,standard,277.8,2478,0,0,5710892,116.6,64.8,2022-06-15T08:23:57Z,5.1,99,100,20181114_182727_1040,scott_creek
2022-06-10T18:32:51.629485Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-06-11T10:45:01Z,finalized,standard,277.2,248f,0,0,5701486,117.0,65.0,2022-06-11T17:27:42Z,4.0,99,100,20181116_182717_0f3f,scott_creek
2022-06-10T18:32:49.308705Z,0.0,100,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-06-11T10:44:59Z,finalized,standard,277.5,248f,0,0,5701486,117.3,64.9,2022-06-11T17:27:41Z,4.0,71,100,20181117_182609_1025,scott_creek
2022-06-08T18:30:44.113038Z,0.0,92,95,0.02,0,True,4.0,2,PSB.SD,PSScene,3,3,planetscope,2022-06-09T06:57:57Z,finalized,standard,175.0,249b,0,0,5695663,117.3,64.8,2022-06-09T12:51:17Z,0.1,64,98,20181118_182710_1034,scott_creek
2022-06-06T18:00:49.625195Z,0.0,99,81,0.19,19,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-06-08T09:16:36Z,finalized,standard,277.8,2464,0,0,5690426,108.4,58.8,2022-06-08T13:06:13Z,5.0,76,81,20181120_182734_0f22,scott_creek
2022-06-07T18:16:38.383222Z,0.0,99,100,0.0,0,True,3.8,0,PSB.SD,PSScene,0,3,planetscope,2022-06-07T23:13:27Z,finalized,standard,277.1,2251,0,0,5693053,112.7,62.0,2022-06-08T10:03:33Z,3.9,85,100,20181122_213029_0f4c,scott_creek
2022-06-06T18:29:20.677502Z,0.0,99,93,0.07,7,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-06-07T00:45:23Z,finalized,standard,100.6,249a,0,0,5690961,117.9,64.9,2022-10-25T23:31:59Z,5.0,73,93,20181125_182632_1029,scott_creek
2022-05-31T18:44:05.80565Z,0.0,99,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-06-04T05:07:57Z,finalized,standard,98.2,2274,0,0,5683799,125.0,67.0,2022-06-04T12:57:54Z,5.1,85,100,20181126_182730_101e,scott_creek
2022-06-02T18:24:00.018034Z,0.0,91,78,0.12,6,True,3.8,6,PSB.SD,PSScene,9,3,planetscope,2022-06-03T01:12:50Z,finalized,standard,277.6,2233,0,0,5680834,115.9,62.9,2022-06-03T06:52:36Z,5.4,61,88,20181202_180049_1052,scott_creek
2022-05-30T18:44:43.102571Z,0.0,99,100,0.0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-05-31T00:39:44Z,finalized,standard,100.9,2403,0,0,5673600,125.6,67.2,2022-05-31T11:27:55Z,5.0,73,100,20181203_182704_100c,scott_creek
2022-05-30T18:44:40.816132Z,0.0,100,100,0.0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2022-05-31T00:39:43Z,finalized,standard,101.0,2403,0,0,5673600,125.9,67.1,2022-05-31T11:27:54Z,5.0,85,100,20181206_175959_0f3b,scott_creek
2022-05-30T17:59:56.395129Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-05-30T23:35:26Z,finalized,standard,274.8,2436,0,0,5673113,109.9,58.5,2022-05-31T09:59:34Z,2.0,80,100,20181208_182720_1024,scott_creek
2022-05-29T18:29:51.470871Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-05-29T22:28:47Z,finalized,standard,101.4,2479,0,0,5670615,120.1,64.4,2022-05-30T07:05:14Z,3.9,82,100,20181211_182410_1105,scott_creek
2022-05-23T18:32:47.563908Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-05-24T01:11:57Z,finalized,standard,278.0,2483,0,0,5655458,122.0,63.8,2022-05-24T08:34:35Z,5.0,81,100,20181211_182411_1105,scott_creek
2022-05-22T18:31:43.572873Z,0.0,99,99,0.01,1,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-05-23T01:10:19Z,finalized,standard,276.2,24a4,0,0,5653413,122.5,63.6,2022-05-23T10:05:49Z,3.0,93,99,20181211_182802_1032,scott_creek
2022-05-20T18:44:51.871408Z,0.0,99,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-05-22T03:01:51Z,finalized,standard,100.8,227c,0,0,5648852,129.0,65.9,2022-10-03T14:53:11Z,4.9,80,100,20181212_175918_0f4d,scott_creek
2022-05-21T17:58:14.93572Z,0.0,97,93,0.07,7,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-05-21T23:45:35Z,finalized,standard,103.9,245d,0,0,5651044,112.5,58.0,2022-05-22T14:59:33Z,2.0,77,93,20181217_182723_1011,scott_creek
2022-05-21T18:33:22.41249Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-05-21T23:36:57Z,finalized,standard,277.9,2481,0,0,5650932,123.0,63.6,2022-05-22T15:02:08Z,5.0,73,100,20181218_175853_104a,scott_creek
2022-05-17T18:31:16.099509Z,0.0,96,75,0.25,25,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-05-17T22:50:32Z,finalized,standard,102.6,247d,0,0,5641907,124.1,63.0,2022-05-18T09:58:36Z,2.0,90,75,20181222_175759_0f36,scott_creek
2022-05-16T18:30:22.841922Z,0.0,97,93,0.07,7,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-05-16T23:04:34Z,finalized,standard,103.5,2446,0,0,5640013,124.4,62.9,2022-05-17T04:46:20Z,2.0,67,93,20181223_182140_0e26,scott_creek
2022-05-11T18:45:10.334945Z,0.0,99,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-05-12T01:30:28Z,finalized,standard,186.1,2424,0,0,5629973,131.4,64.0,2022-05-12T21:53:03Z,0.1,99,100,20181225_182744_1015,scott_creek
2022-05-07T18:32:44.698763Z,0.0,95,76,0.23,23,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-05-07T23:08:01Z,finalized,standard,277.5,2438,1,0,5622202,127.9,61.2,2022-05-08T06:00:03Z,4.0,82,77,20181227_182920_0f31,scott_creek
2022-05-05T18:33:55.835369Z,0.0,89,83,0.17,16,True,4.0,1,PSB.SD,PSScene,0,3,planetscope,2022-05-05T22:55:35Z,finalized,standard,278.2,248f,0,0,5618061,128.7,60.8,2022-05-06T09:14:04Z,4.0,58,83,20181227_182921_0f31,scott_creek
2022-05-01T18:04:04.616041Z,0.0,99,100,0.0,0,True,3.7,0,PSB.SD,PSScene,0,3,planetscope,2022-05-02T17:15:03Z,finalized,standard,182.7,220b,0,0,5610279,120.7,55.3,2022-05-02T21:58:08Z,0.2,83,100,20181228_182757_1009,scott_creek
2022-04-29T18:31:38.854033Z,0.0,100,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-04-30T00:36:13Z,finalized,standard,275.6,249d,0,0,5605764,130.7,59.2,2022-04-30T04:33:13Z,2.1,100,100,20181229_182549_103e,scott_creek
2022-04-29T18:31:41.150008Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-04-29T22:41:40Z,finalized,standard,275.6,249d,0,0,5605764,130.4,59.3,2022-04-30T04:33:06Z,2.1,99,100,20181230_182834_103d,scott_creek
2022-04-26T18:47:50.132557Z,0.0,92,90,0.02,0,True,3.9,2,PSB.SD,PSScene,7,3,planetscope,2022-04-27T04:27:22Z,finalized,standard,107.1,2426,0,0,5598790,138.0,60.9,2022-04-27T09:59:54Z,0.9,65,98,20181231_175654_0f4d,scott_creek
2022-04-24T18:30:26.198899Z,0.0,98,96,0.04,4,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-04-25T00:56:58Z,finalized,standard,106.8,2461,0,0,5594234,131.9,57.9,2022-04-25T15:10:11Z,1.0,69,96,20181231_182917_0f28,scott_creek
2022-04-24T18:30:23.890054Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-04-25T00:56:58Z,finalized,standard,106.7,2461,0,0,5594234,132.1,57.8,2022-04-25T15:10:33Z,1.0,76,100,20190101_175634_1053,scott_creek
2022-04-20T18:46:29.276659Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-04-21T10:47:16Z,finalized,standard,270.4,241c,0,0,5585005,138.8,58.8,2022-04-21T13:16:03Z,1.0,83,100,20190101_182442_0e0f,scott_creek
2022-04-18T18:00:57.991891Z,0.0,90,95,0.01,0,True,4.0,1,PSB.SD,PSScene,5,3,planetscope,2022-04-20T03:20:31Z,finalized,standard,277.0,2435,0,0,5580663,123.7,51.0,2022-04-20T05:41:58Z,2.9,63,99,20190102_182826_1024,scott_creek
2022-04-18T17:59:08.049257Z,0.0,93,87,0.1,10,True,4.0,0,PSB.SD,PSScene,3,3,planetscope,2022-04-19T09:20:32Z,finalized,standard,107.4,2453,0,0,5580645,123.7,51.3,2022-04-19T15:59:45Z,1.0,64,90,20190103_182750_1044,scott_creek
2022-02-07T18:34:09.040774Z,0.0,98,98,0.02,2,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-04-11T19:15:46Z,finalized,standard,277.7,249c,0,0,5369663,148.3,31.6,2022-10-21T17:06:36Z,5.0,72,98,20190121_175356_0f24,scott_creek
2022-04-10T17:58:15.676155Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-04-11T00:14:12Z,finalized,standard,101.5,241f,0,0,5560800,126.3,48.8,2022-04-11T04:51:12Z,4.0,70,100,20190121_182952_0f31,scott_creek
2022-04-09T18:52:41.345399Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-04-10T01:16:26Z,finalized,standard,278.3,2407,0,0,5558651,143.1,55.5,2022-04-10T04:54:45Z,5.1,71,100,20190122_182908_100c,scott_creek
2022-04-08T18:01:09.040948Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-04-09T08:31:28Z,finalized,standard,278.0,2463,0,0,5555832,126.5,47.8,2022-04-09T12:05:04Z,5.0,80,100,20190124_182944_1006,scott_creek
2022-04-07T18:00:30.090819Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-04-08T07:33:40Z,finalized,standard,278.2,242b,0,0,5553541,126.8,47.6,2022-04-08T19:07:37Z,5.1,83,100,20190125_175407_1051,scott_creek
2022-04-04T18:01:40.183973Z,0.0,98,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-04-07T13:18:53Z,finalized,standard,277.6,2464,0,0,5546080,127.8,46.8,2022-04-07T19:04:05Z,5.1,83,100,20190128_182742_1044,scott_creek
2022-04-04T18:01:37.886093Z,0.0,98,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-04-07T13:18:51Z,finalized,standard,277.7,2464,0,0,5546080,128.0,46.7,2022-04-07T19:03:54Z,5.0,63,100,20190128_182743_1044,scott_creek
2022-04-05T18:01:14.061325Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-04-06T05:42:04Z,finalized,standard,277.3,2442,0,0,5548169,127.5,46.9,2022-04-06T09:34:57Z,5.0,99,100,20190128_182953_102e,scott_creek
2022-04-05T18:34:09.431298Z,0.0,99,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-04-05T23:15:12Z,finalized,standard,277.8,2480,0,0,5548128,137.5,51.7,2022-04-06T05:03:55Z,5.0,66,100,20190131_182402_0e20,scott_creek
2022-04-01T18:33:22.177525Z,0.0,94,76,0.24,24,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-04-02T04:04:52Z,finalized,standard,277.2,249b,0,0,5538418,138.3,50.3,2022-04-04T03:58:07Z,3.1,64,76,20190206_182746_0f34,scott_creek
2022-03-31T18:00:37.573326Z,0.0,98,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-04-02T02:12:36Z,finalized,standard,277.7,2423,0,0,5534993,128.7,45.0,2022-04-02T09:59:39Z,4.1,76,100,20190207_175217_104e,scott_creek
2022-03-31T18:00:39.870685Z,0.0,94,94,0.06,5,True,4.0,1,PSB.SD,PSScene,0,3,planetscope,2022-04-02T02:12:31Z,finalized,standard,277.7,2423,0,0,5534993,128.6,45.1,2022-04-02T09:59:31Z,4.1,69,94,20190207_183009_1014,scott_creek
2022-01-22T18:32:05.95226Z,0.0,98,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-03-31T20:59:18Z,finalized,standard,108.3,2477,0,0,5339944,151.0,27.9,2022-10-22T23:24:55Z,1.0,98,100,20190215_174805_0f4d,scott_creek
2022-03-24T18:41:54.998877Z,0.1,98,96,0.03,3,True,3.7,0,PS2,PSScene,0,3,planetscope,2022-03-30T19:52:40Z,finalized,standard,275.4,1026,0,0,5514505,143.1,48.5,2022-03-31T04:00:42Z,3.1,70,97,20190219_182923_0f28,scott_creek
2022-03-26T18:00:45.892375Z,0.0,98,98,0.02,2,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-03-27T13:37:41Z,finalized,standard,108.8,245c,0,0,5520661,130.7,43.8,2022-03-28T01:36:06Z,0.9,76,98,20190222_183134_1013,scott_creek
2022-03-22T18:00:35.31444Z,0.0,99,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-03-23T06:31:01Z,finalized,standard,278.3,2449,0,0,5510425,130.9,42.1,2022-03-23T15:59:08Z,3.9,83,100,20190223_174925_0f4d,scott_creek
2022-03-22T18:00:33.016041Z,0.0,99,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-03-23T06:31:00Z,finalized,standard,278.3,2449,0,0,5510425,131.0,42.0,2022-03-23T10:12:27Z,3.9,83,100,20190315_174409_0f2d,scott_creek
2022-03-22T18:30:49.696557Z,0.1,97,100,0.0,0,True,3.7,0,PS2,PSScene,0,3,planetscope,2022-03-22T23:14:34Z,finalized,standard,277.5,1011,0,0,5509699,139.4,46.2,2022-03-23T10:00:58Z,5.0,97,100,20190315_212309_0f4c,scott_creek
2022-03-21T18:30:17.541252Z,0.0,98,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-03-22T03:00:56Z,finalized,standard,100.5,247c,0,0,5507049,140.6,46.3,2022-03-22T08:38:12Z,5.0,57,100,20190316_174456_0f44,scott_creek
2022-03-18T18:02:36.833571Z,0.0,98,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-03-19T00:45:25Z,finalized,standard,278.2,241e,0,0,5497891,132.6,41.0,2022-03-19T03:57:47Z,0.9,98,100,20190321_183151_100c,scott_creek
2022-03-14T17:59:28.305005Z,0.09,97,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2022-03-14T21:40:12Z,finalized,standard,277.6,0e26,0,0,5486253,132.4,38.9,2022-03-15T05:38:40Z,4.9,97,100,20190324_183003_0f17,scott_creek
2022-03-13T18:30:24.391908Z,0.08,81,80,0.2,20,True,3.8,0,PS2,PSScene,0,3,planetscope,2022-03-13T23:40:37Z,finalized,standard,274.4,1040,0,0,5483618,141.4,42.9,2022-03-14T06:57:50Z,2.0,65,80,20190330_174520_1_104e,scott_creek
2022-03-13T18:30:23.403101Z,0.08,82,70,0.24,24,True,3.8,0,PS2,PSScene,0,3,planetscope,2022-03-13T23:40:37Z,finalized,standard,273.6,1040,5,0,5483618,141.4,42.9,2022-03-14T06:57:37Z,2.0,60,76,20190330_183147_103e,scott_creek
2022-03-10T18:01:50.621273Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-03-12T20:11:33Z,finalized,standard,182.5,245d,0,0,5474254,134.3,38.0,2022-03-12T22:44:17Z,0.2,81,100,20190331_183137_1034,scott_creek
2022-03-11T18:28:00.768149Z,0.09,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2022-03-12T02:03:53Z,finalized,standard,277.7,103c,0,0,5477823,140.8,41.7,2022-03-12T08:55:23Z,4.9,98,100,20190405_212626_0f4c,scott_creek
2022-03-06T18:03:44.464345Z,0.0,97,95,0.04,4,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-03-11T13:19:12Z,finalized,standard,278.4,2440,1,0,5462774,135.4,36.6,2022-03-11T13:19:12Z,5.0,81,96,20190407_182342_0e19,scott_creek
2022-03-09T17:58:38.067787Z,0.0,99,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-03-11T02:22:04Z,finalized,standard,102.4,2460,0,0,5471456,133.9,37.4,2022-03-11T02:22:04Z,3.0,99,100,20190412_183105_1012,scott_creek
2022-03-09T18:29:26.700676Z,0.09,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2022-03-10T01:54:23Z,finalized,standard,267.1,1012,0,0,5471577,142.0,41.3,2022-03-10T09:58:45Z,1.0,98,100,20190414_174147_0f1a,scott_creek
2022-03-01T18:29:54.991622Z,0.09,79,88,0.09,8,True,3.8,1,PS2,PSScene,3,3,planetscope,2022-03-02T00:45:00Z,finalized,standard,100.7,0f22,0,0,5446828,144.2,38.8,2022-03-02T09:21:03Z,5.0,54,91,20190415_183034_0f35,scott_creek
2022-03-01T18:29:53.995999Z,0.09,87,84,0.07,1,True,3.8,6,PS2,PSScene,10,3,planetscope,2022-03-02T00:45:00Z,finalized,standard,100.9,0f22,0,0,5446828,144.2,38.8,2022-03-02T07:24:13Z,5.0,61,93,20190417_182814_1004,scott_creek
2022-02-16T18:42:07.664181Z,0.09,97,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2022-02-27T21:46:26Z,finalized,standard,268.5,1026,0,0,5406502,149.1,35.4,2022-02-28T05:22:24Z,1.1,97,100,20190417_190351_60_1067,scott_creek
2022-02-24T18:04:51.637822Z,0.0,99,100,0.0,0,True,3.7,0,PS2.SD,PSScene,0,3,planetscope,2022-02-25T03:17:38Z,finalized,standard,174.7,1063,0,0,5429498,138.0,33.6,2022-02-25T18:42:55Z,0.2,99,100,20190421_174044_0f4a,scott_creek
2022-02-20T18:30:20.149141Z,0.08,58,57,0.01,0,True,3.8,1,PS2,PSScene,41,3,planetscope,2022-02-20T21:09:48Z,finalized,standard,277.2,1012,0,0,5414630,145.1,35.4,2022-02-21T03:58:14Z,4.0,50,99,20190423_174125_104e,scott_creek
2022-02-20T18:30:19.143557Z,0.08,65,93,0.0,0,True,3.8,0,PS2,PSScene,7,3,planetscope,2022-02-20T21:09:48Z,finalized,standard,277.4,1012,0,0,5414630,145.2,35.3,2022-02-21T04:41:18Z,4.0,57,100,20190501_182921_1008,scott_creek
2022-02-19T18:28:38.661464Z,0.09,96,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2022-02-20T15:03:13Z,finalized,standard,181.7,1025,0,0,5411619,145.0,34.9,2022-02-20T21:15:38Z,0.1,96,100,20190502_173756_0f2d,scott_creek
2022-02-16T18:00:39.860305Z,0.0,99,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-02-17T13:22:16Z,finalized,standard,100.7,241e,0,0,5401649,139.0,30.9,2022-10-26T06:40:29Z,5.0,99,100,20190502_182517_0e20,scott_creek
2022-02-12T18:00:31.325729Z,0.0,92,89,0.1,3,True,4.1,6,PSB.SD,PSScene,1,3,planetscope,2022-02-13T06:55:48Z,finalized,standard,102.6,2449,0,0,5387961,139.4,29.3,2022-10-26T08:56:53Z,0.9,62,90,20190503_173701_0f3c,scott_creek
2022-02-11T18:03:02.503655Z,0.0,99,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-02-11T23:03:16Z,finalized,standard,277.1,2440,0,0,5382986,140.2,29.3,2022-10-21T18:38:30Z,1.9,81,100,20190503_182920_1042,scott_creek
2022-02-08T18:50:07.641876Z,0.0,98,78,0.22,22,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-02-09T07:06:50Z,finalized,standard,185.7,227c,0,0,5372657,152.7,33.7,2022-10-21T18:54:09Z,0.2,81,78,20190504_182859_103c,scott_creek
2022-02-08T17:59:57.372111Z,0.0,99,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-02-09T00:32:26Z,finalized,standard,270.8,2459,0,0,5372465,140.2,28.2,2022-10-27T03:15:40Z,1.0,99,100,20190512_173652_104b,scott_creek
2022-02-03T18:48:15.609363Z,0.0,98,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-02-04T02:35:06Z,finalized,standard,100.9,2274,0,0,5354801,153.4,32.3,2022-10-26T03:05:52Z,2.0,58,100,20190512_183123_0f34,scott_creek
2022-02-02T18:03:34.572299Z,0.0,99,100,0.0,0,True,4.1,0,PSB.SD,PSScene,0,3,planetscope,2022-02-03T22:36:40Z,finalized,standard,277.5,242a,0,0,5354358,141.8,26.8,2022-10-26T20:21:11Z,3.9,70,100,20190513_184301_91_1058,scott_creek
2022-02-02T18:46:56.888069Z,0.0,99,100,0.0,0,True,4.0,0,PSB.SD,PSScene,0,3,planetscope,2022-02-02T23:38:12Z,finalized,standard,100.0,240a,0,0,5351414,153.1,32.0,2022-10-27T02:51:20Z,4.1,82,100,20190513_190158_78_1067,scott_creek
2022-02-01T18:27:56.906728Z,0.08,96,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2022-02-02T17:10:25Z,finalized,standard,101.2,1009,0,0,5350923,148.5,29.9,2022-02-02T23:50:04Z,4.0,96,100,20190530_182924_1010,scott_creek
2022-02-01T17:58:00.490017Z,0.09,96,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2022-02-02T01:44:14Z,finalized,standard,101.3,0e26,0,0,5347820,141.3,26.4,2022-02-02T09:58:55Z,4.0,96,100,20190530_183314_100c,scott_creek
